id,title,category,tags,scene,pub_time,modify_time,expire_time,status,weight,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_user_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
item_112,title_112,category_8,tags_93,scene_1,1667068588,1667162798,1667054612,1,5,{},13.0,13.0,1.0,7.0,3.0,13.0,1667039984.0,1667540898.0,96133.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_113,title_113,category_63,tags_3,scene_2,1667360296,1667332194,1667152817,1,1,{},9.0,9.0,1.0,5.0,3.0,9.0,1667143746.0,1667508194.0,128837.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_114,title_114,category_33,tags_73,scene_0,1667152568,1667051309,1667465526,1,1,{},9.0,9.0,1.0,6.0,3.0,9.0,1667051635.0,1667615494.0,21537.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_115,title_115,category_30,tags_97,scene_0,1667184798,1667485291,1667545304,1,10,{},11.0,11.0,1.0,6.0,3.0,11.0,1667065579.0,1667557783.0,79248.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_116,title_116,category_96,tags_28,scene_2,1667370150,1667112601,1667611157,1,5,{},7.0,7.0,1.0,4.0,3.0,7.0,1667065906.0,1667558819.0,78212.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_117,title_117,category_84,tags_32,scene_1,1667449847,1667278248,1667557174,1,10,{},5.0,5.0,1.0,3.0,2.0,5.0,1667288937.0,1667613160.0,23871.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_118,title_118,category_11,tags_65,scene_0,1667401028,1667381160,1667303174,1,10,{},13.0,13.0,1.0,5.0,3.0,13.0,1667113427.0,1667505594.0,131437.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_119,title_119,category_35,tags_22,scene_1,1667552672,1667581140,1667117675,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667067310.0,1667625805.0,11226.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_120,title_120,category_25,tags_93,scene_1,1667486855,1667540738,1667251204,1,5,{},14.0,14.0,1.0,7.0,3.0,14.0,1667047430.0,1667625778.0,11253.0,3.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_121,title_121,category_93,tags_85,scene_2,1667059638,1667387254,1667479514,1,1,{},7.0,7.0,1.0,4.0,3.0,7.0,1667117910.0,1667563187.0,73844.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_122,title_122,category_71,tags_88,scene_2,1667211916,1667503258,1667476899,1,1,{},14.0,14.0,1.0,5.0,3.0,14.0,1667051586.0,1667503198.0,133833.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_123,title_123,category_60,tags_3,scene_2,1667634478,1667067866,1667354588,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667123330.0,1667576419.0,60612.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_124,title_124,category_92,tags_4,scene_2,1667622941,1667548796,1667435750,1,5,{},11.0,11.0,1.0,7.0,3.0,11.0,1667064437.0,1667589704.0,47327.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_125,title_125,category_89,tags_46,scene_0,1667404402,1667312769,1667061966,1,10,{},9.0,9.0,1.0,7.0,3.0,9.0,1667035020.0,1667546218.0,90813.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_126,title_126,category_92,tags_63,scene_1,1667041593,1667288758,1667073527,1,5,{},7.0,7.0,1.0,4.0,3.0,7.0,1667240230.0,1667494332.0,142699.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_127,title_127,category_87,tags_99,scene_1,1667244421,1667498888,1667043967,1,10,{},4.0,4.0,1.0,4.0,2.0,4.0,1667080037.0,1667549136.0,87895.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
item_128,title_128,category_1,tags_50,scene_1,1667619206,1667575869,1667112495,1,10,{},11.0,11.0,1.0,5.0,3.0,11.0,1667105206.0,1667471854.0,165177.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_129,title_129,category_7,tags_74,scene_0,1667499705,1667474295,1667041704,1,5,{},5.0,5.0,1.0,4.0,1.0,5.0,1667096283.0,1667552284.0,84747.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_130,title_130,category_93,tags_28,scene_0,1667277238,1667448715,1667062638,1,10,{},11.0,11.0,1.0,7.0,3.0,11.0,1667070335.0,1667627712.0,9319.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_131,title_131,category_95,tags_66,scene_2,1667602387,1667481140,1667489500,1,10,{},11.0,11.0,1.0,5.0,2.0,11.0,1667188566.0,1667627898.0,9133.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_132,title_132,category_41,tags_54,scene_1,1667242622,1667373304,1667150590,1,10,{},12.0,12.0,1.0,7.0,3.0,12.0,1667050862.0,1667635163.0,1868.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_133,title_133,category_85,tags_61,scene_0,1667083094,1667330103,1667433987,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667273387.0,1667617265.0,19766.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_134,title_134,category_83,tags_11,scene_1,1667598334,1667525384,1667260061,1,10,{},9.0,9.0,1.0,5.0,3.0,9.0,1667149212.0,1667628616.0,8415.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_135,title_135,category_87,tags_57,scene_2,1667189406,1667080699,1667090206,1,1,{},14.0,14.0,1.0,8.0,3.0,14.0,1667035764.0,1667625227.0,11804.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_136,title_136,category_16,tags_71,scene_1,1667331827,1667118637,1667267703,1,1,{},8.0,8.0,1.0,5.0,3.0,8.0,1667091599.0,1667633642.0,3389.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_137,title_137,category_62,tags_15,scene_2,1667279949,1667297652,1667590661,1,5,{},12.0,12.0,1.0,6.0,3.0,12.0,1667073029.0,1667562015.0,75016.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_138,title_138,category_52,tags_24,scene_2,1667170010,1667481845,1667556770,1,10,{},15.0,15.0,1.0,7.0,3.0,15.0,1667084757.0,1667620233.0,16798.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_139,title_139,category_60,tags_45,scene_1,1667465791,1667449120,1667129479,1,10,{},13.0,13.0,1.0,7.0,3.0,13.0,1667080078.0,1667616912.0,20119.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_140,title_140,category_5,tags_15,scene_2,1667448185,1667399149,1667420192,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667073091.0,1667597729.0,39302.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_141,title_141,category_58,tags_76,scene_0,1667252443,1667578335,1667402871,1,1,{},9.0,9.0,1.0,6.0,3.0,9.0,1667092867.0,1667587697.0,49334.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_142,title_142,category_22,tags_76,scene_1,1667631264,1667396107,1667507481,1,1,{},7.0,7.0,1.0,5.0,3.0,7.0,1667034634.0,1667598221.0,38810.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_143,title_143,category_56,tags_100,scene_0,1667150779,1667363147,1667230381,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667053591.0,1667607515.0,29516.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_144,title_144,category_31,tags_8,scene_1,1667358530,1667501733,1667219220,1,5,{},8.0,8.0,1.0,4.0,3.0,8.0,1667328033.0,1667630902.0,6129.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_145,title_145,category_49,tags_98,scene_2,1667435054,1667281241,1667501112,1,5,{},17.0,17.0,1.0,7.0,3.0,17.0,1667065276.0,1667570234.0,66797.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0
item_146,title_146,category_16,tags_81,scene_2,1667624503,1667308393,1667297788,1,5,{},10.0,10.0,1.0,4.0,3.0,10.0,1667110780.0,1667378906.0,258125.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_147,title_147,category_24,tags_95,scene_2,1667070060,1667399691,1667344478,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667084397.0,1667524659.0,112372.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_148,title_148,category_50,tags_84,scene_2,1667432261,1667555734,1667462919,1,1,{},18.0,18.0,1.0,6.0,3.0,18.0,1667086570.0,1667592598.0,44433.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0
item_149,title_149,category_54,tags_80,scene_0,1667479339,1667410644,1667321416,1,1,{},7.0,7.0,1.0,4.0,2.0,7.0,1667106591.0,1667581438.0,55593.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_150,title_150,category_62,tags_90,scene_1,1667536456,1667113264,1667561354,1,10,{},11.0,11.0,1.0,5.0,3.0,11.0,1667136803.0,1667522235.0,114796.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_151,title_151,category_25,tags_95,scene_1,1667215681,1667033458,1667522017,1,10,{},12.0,12.0,1.0,7.0,3.0,12.0,1667085811.0,1667537998.0,99033.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_152,title_152,category_47,tags_12,scene_2,1667329406,1667204025,1667058038,1,5,{},5.0,5.0,1.0,5.0,2.0,5.0,1667055973.0,1667618917.0,18114.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_153,title_153,category_27,tags_44,scene_0,1667250750,1667635376,1667117022,1,10,{},10.0,10.0,1.0,7.0,3.0,10.0,1667047633.0,1667627633.0,9398.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_154,title_154,category_69,tags_27,scene_1,1667448715,1667086909,1667437273,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667094623.0,1667567911.0,69120.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_155,title_155,category_20,tags_40,scene_2,1667087481,1667059168,1667159491,1,1,{},3.0,3.0,1.0,3.0,2.0,3.0,1667343386.0,1667571646.0,65385.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
item_156,title_156,category_95,tags_73,scene_2,1667461734,1667445666,1667098695,1,1,{},7.0,7.0,1.0,3.0,3.0,7.0,1667038073.0,1667513765.0,123266.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_157,title_157,category_48,tags_14,scene_2,1667546942,1667449173,1667341794,1,1,{},6.0,6.0,1.0,3.0,3.0,6.0,1667085903.0,1667490238.0,146793.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_158,title_158,category_36,tags_66,scene_2,1667366623,1667134678,1667508999,1,10,{},12.0,12.0,1.0,5.0,3.0,12.0,1667117660.0,1667486342.0,150689.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_159,title_159,category_45,tags_82,scene_2,1667449089,1667223609,1667292340,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667110604.0,1667591021.0,46010.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_160,title_160,category_41,tags_34,scene_0,1667532557,1667111670,1667170718,1,5,{},10.0,10.0,1.0,5.0,3.0,10.0,1667082657.0,1667578106.0,58925.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_161,title_161,category_57,tags_98,scene_2,1667590449,1667416272,1667082808,1,5,{},10.0,10.0,1.0,7.0,3.0,10.0,1667066212.0,1667607113.0,29918.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_162,title_162,category_88,tags_99,scene_0,1667067718,1667606885,1667556359,1,5,{},10.0,10.0,1.0,5.0,2.0,10.0,1667033357.0,1667524174.0,112857.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_163,title_163,category_5,tags_78,scene_1,1667058701,1667594052,1667051762,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667057751.0,1667587159.0,49872.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_164,title_164,category_70,tags_69,scene_2,1667498616,1667376743,1667267334,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667045637.0,1667630308.0,6723.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_165,title_165,category_59,tags_36,scene_1,1667636399,1667506307,1667520148,1,10,{},14.0,14.0,1.0,5.0,3.0,14.0,1667146666.0,1667566137.0,70894.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_166,title_166,category_16,tags_17,scene_1,1667370951,1667325867,1667358478,1,10,{},12.0,12.0,1.0,7.0,3.0,12.0,1667047373.0,1667634979.0,2052.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_167,title_167,category_10,tags_8,scene_2,1667273890,1667403993,1667422271,1,1,{},8.0,8.0,1.0,5.0,3.0,8.0,1667195939.0,1667572917.0,64114.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_168,title_168,category_60,tags_37,scene_0,1667577131,1667233359,1667571668,1,1,{},12.0,12.0,1.0,7.0,3.0,12.0,1667066310.0,1667570012.0,67019.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_169,title_169,category_21,tags_50,scene_2,1667370397,1667511616,1667391852,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667160783.0,1667613612.0,23419.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_170,title_170,category_17,tags_53,scene_0,1667626265,1667169417,1667636378,1,1,{},13.0,13.0,1.0,6.0,3.0,13.0,1667090629.0,1667530051.0,106980.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_171,title_171,category_57,tags_22,scene_0,1667578164,1667298237,1667419018,1,1,{},9.0,9.0,1.0,5.0,3.0,9.0,1667066308.0,1667586049.0,50982.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_172,title_172,category_60,tags_9,scene_0,1667167854,1667365931,1667494030,1,1,{},9.0,9.0,1.0,5.0,2.0,9.0,1667094697.0,1667607214.0,29817.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_173,title_173,category_20,tags_16,scene_1,1667490992,1667338020,1667552503,1,10,{},14.0,14.0,1.0,6.0,3.0,14.0,1667054760.0,1667536358.0,100673.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_174,title_174,category_10,tags_100,scene_1,1667540172,1667262421,1667632103,1,10,{},6.0,6.0,1.0,4.0,3.0,6.0,1667085131.0,1667574172.0,62859.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_175,title_175,category_20,tags_34,scene_1,1667270965,1667266870,1667470718,1,1,{},7.0,7.0,1.0,5.0,3.0,7.0,1667043898.0,1667626100.0,10931.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_176,title_176,category_91,tags_1,scene_2,1667530684,1667323625,1667490340,1,1,{},11.0,11.0,1.0,5.0,3.0,11.0,1667050614.0,1667633740.0,3291.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_177,title_177,category_78,tags_55,scene_0,1667252690,1667061451,1667087061,1,10,{},12.0,12.0,1.0,8.0,3.0,12.0,1667078415.0,1667626838.0,10193.0,4.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_178,title_178,category_63,tags_12,scene_1,1667120164,1667181771,1667606183,1,5,{},9.0,9.0,1.0,5.0,3.0,9.0,1667049442.0,1667593644.0,43387.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_179,title_179,category_96,tags_12,scene_2,1667111701,1667217357,1667481319,1,10,{},13.0,13.0,1.0,8.0,3.0,13.0,1667069580.0,1667630060.0,6971.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_180,title_180,category_4,tags_36,scene_0,1667059866,1667466468,1667246938,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667077925.0,1667605867.0,31164.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_181,title_181,category_65,tags_68,scene_0,1667272808,1667050344,1667617674,1,5,{},15.0,15.0,1.0,5.0,3.0,15.0,1667087503.0,1667467079.0,169952.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_182,title_182,category_73,tags_60,scene_0,1667092205,1667169331,1667160175,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667052476.0,1667564014.0,73017.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_183,title_183,category_84,tags_98,scene_0,1667507668,1667619887,1667068188,1,10,{},8.0,8.0,1.0,6.0,2.0,8.0,1667091890.0,1667545822.0,91209.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_184,title_184,category_6,tags_98,scene_1,1667449266,1667326336,1667260485,1,10,{},10.0,10.0,1.0,5.0,3.0,10.0,1667083361.0,1667578486.0,58545.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_185,title_185,category_49,tags_79,scene_1,1667349977,1667221813,1667413483,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667054156.0,1667635619.0,1412.0,4.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_186,title_186,category_78,tags_100,scene_0,1667577822,1667127544,1667285305,1,5,{},12.0,12.0,1.0,5.0,3.0,12.0,1667050574.0,1667444404.0,192627.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_187,title_187,category_96,tags_46,scene_2,1667553559,1667419620,1667350987,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667148297.0,1667632181.0,4850.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_188,title_188,category_86,tags_68,scene_1,1667597300,1667270898,1667421836,1,1,{},13.0,13.0,1.0,6.0,3.0,13.0,1667037839.0,1667629724.0,7307.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_189,title_189,category_6,tags_25,scene_1,1667075975,1667179225,1667117278,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667058821.0,1667490261.0,146770.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_190,title_190,category_63,tags_11,scene_2,1667146538,1667271232,1667247492,1,5,{},5.0,5.0,1.0,3.0,3.0,5.0,1667155755.0,1667564327.0,72704.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_191,title_191,category_23,tags_74,scene_1,1667180409,1667570082,1667619497,1,10,{},5.0,5.0,1.0,4.0,2.0,5.0,1667054914.0,1667364428.0,272603.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_192,title_192,category_44,tags_3,scene_2,1667389715,1667072901,1667129333,1,10,{},11.0,11.0,1.0,6.0,3.0,11.0,1667090655.0,1667629787.0,7244.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_193,title_193,category_1,tags_18,scene_0,1667457212,1667465869,1667052957,1,1,{},10.0,10.0,1.0,6.0,3.0,10.0,1667155669.0,1667585138.0,51893.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_194,title_194,category_58,tags_73,scene_0,1667503646,1667053110,1667073673,1,1,{},10.0,10.0,1.0,5.0,3.0,10.0,1667067853.0,1667504724.0,132307.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_195,title_195,category_3,tags_19,scene_1,1667479279,1667549629,1667377998,1,10,{},9.0,9.0,1.0,4.0,3.0,9.0,1667104978.0,1667531025.0,106006.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_196,title_196,category_83,tags_94,scene_1,1667101159,1667541927,1667166943,1,5,{},12.0,12.0,1.0,6.0,3.0,12.0,1667046686.0,1667597587.0,39444.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_197,title_197,category_27,tags_38,scene_1,1667584284,1667455057,1667370098,1,1,{},8.0,8.0,1.0,6.0,3.0,8.0,1667132826.0,1667530764.0,106267.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_198,title_198,category_87,tags_10,scene_2,1667576893,1667099954,1667139613,1,1,{},9.0,9.0,1.0,4.0,3.0,9.0,1667133591.0,1667628111.0,8920.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_199,title_199,category_8,tags_5,scene_0,1667189625,1667313869,1667248817,1,1,{},12.0,12.0,1.0,5.0,3.0,12.0,1667043468.0,1667566769.0,70262.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_200,title_200,category_29,tags_19,scene_1,1667443181,1667552373,1667041118,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667055989.0,1667618902.0,18129.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_201,title_201,category_85,tags_98,scene_2,1667057928,1667419593,1667115368,1,1,{},12.0,12.0,1.0,7.0,3.0,12.0,1667040354.0,1667630041.0,6990.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_202,title_202,category_4,tags_48,scene_0,1667243899,1667595779,1667239814,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667033099.0,1667535779.0,101252.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_203,title_203,category_70,tags_88,scene_1,1667153885,1667530496,1667548353,1,10,{},4.0,4.0,1.0,3.0,2.0,4.0,1667265244.0,1667550043.0,86988.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
item_204,title_204,category_4,tags_47,scene_2,1667129447,1667066153,1667114359,1,1,{},7.0,7.0,1.0,4.0,3.0,7.0,1667092878.0,1667598956.0,38075.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_205,title_205,category_54,tags_51,scene_1,1667235301,1667465580,1667062230,1,10,{},8.0,8.0,1.0,4.0,3.0,8.0,1667062987.0,1667401482.0,235549.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_206,title_206,category_12,tags_31,scene_2,1667058031,1667382011,1667316566,1,10,{},14.0,14.0,1.0,7.0,3.0,14.0,1667047954.0,1667601003.0,36028.0,3.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_207,title_207,category_10,tags_60,scene_0,1667381395,1667061994,1667412254,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667049302.0,1667592912.0,44119.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_208,title_208,category_15,tags_13,scene_0,1667290497,1667301228,1667518395,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667040008.0,1667591855.0,45176.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_209,title_209,category_40,tags_92,scene_0,1667628072,1667142151,1667210273,1,1,{},14.0,14.0,1.0,6.0,3.0,14.0,1667051682.0,1667598514.0,38517.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_210,title_210,category_76,tags_45,scene_2,1667155495,1667588386,1667085443,1,10,{},6.0,6.0,1.0,4.0,2.0,6.0,1667234161.0,1667554468.0,82563.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_211,title_211,category_69,tags_43,scene_2,1667235442,1667217095,1667454257,1,1,{},17.0,17.0,1.0,8.0,3.0,17.0,1667061718.0,1667609354.0,27677.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0
item_212,title_212,category_19,tags_22,scene_1,1667310712,1667334727,1667143079,1,1,{},7.0,7.0,1.0,6.0,3.0,7.0,1667065890.0,1667636283.0,748.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_213,title_213,category_81,tags_26,scene_0,1667114339,1667385333,1667446488,1,5,{},8.0,8.0,1.0,6.0,3.0,8.0,1667099424.0,1667621346.0,15685.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_214,title_214,category_28,tags_22,scene_0,1667154453,1667381955,1667198460,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667128435.0,1667617875.0,19156.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_215,title_215,category_37,tags_41,scene_2,1667470614,1667450822,1667417828,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667200191.0,1667602719.0,34312.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_216,title_216,category_77,tags_3,scene_0,1667593460,1667615892,1667152628,1,1,{},16.0,16.0,1.0,8.0,3.0,16.0,1667046744.0,1667620586.0,16445.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_217,title_217,category_78,tags_24,scene_0,1667264260,1667392077,1667554330,1,1,{},16.0,16.0,1.0,7.0,3.0,16.0,1667039064.0,1667582261.0,54770.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_218,title_218,category_26,tags_32,scene_2,1667153265,1667099810,1667322871,1,10,{},14.0,14.0,1.0,6.0,3.0,13.0,1667067345.0,1667616319.0,20712.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_219,title_219,category_3,tags_91,scene_0,1667327340,1667386945,1667407470,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667139408.0,1667524266.0,112765.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_220,title_220,category_67,tags_39,scene_1,1667161493,1667580754,1667561576,1,10,{},7.0,7.0,1.0,6.0,3.0,7.0,1667120818.0,1667590992.0,46039.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_221,title_221,category_84,tags_76,scene_0,1667330924,1667581872,1667274138,1,1,{},11.0,11.0,1.0,5.0,3.0,11.0,1667033627.0,1667438789.0,198242.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_222,title_222,category_10,tags_40,scene_2,1667293583,1667555388,1667572186,1,1,{},5.0,5.0,1.0,5.0,3.0,5.0,1667114665.0,1667550856.0,86175.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_223,title_223,category_54,tags_45,scene_1,1667512495,1667270598,1667481922,1,1,{},8.0,8.0,1.0,6.0,3.0,8.0,1667092852.0,1667603367.0,33664.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_224,title_224,category_21,tags_25,scene_0,1667482345,1667233261,1667049019,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667092073.0,1667473165.0,163866.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
